,ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,subscribed_clf,subscribed_log
8347,38279,59,blue-collar,divorced,secondary,no,3573,no,no,cellular,15,may,44,1,-1,0,no,no
8348,35377,34,entrepreneur,married,secondary,no,393,yes,no,cellular,7,may,174,1,293,3,no,no
8349,1969,25,admin.,single,secondary,no,96,yes,no,unknown,9,may,176,2,-1,0,no,no
8350,12181,40,blue-collar,single,primary,no,1,no,no,unknown,20,jun,18,11,-1,0,no,no
8351,27011,38,management,single,tertiary,no,8669,yes,no,telephone,21,nov,228,6,-1,0,no,no
8352,39185,36,blue-collar,married,primary,no,106,yes,no,cellular,18,may,31,6,-1,0,no,no
8353,24280,50,entrepreneur,married,secondary,no,0,yes,yes,cellular,17,nov,344,1,-1,0,no,no
8354,5819,47,services,married,secondary,no,2070,yes,yes,unknown,26,may,136,1,-1,0,no,no
8355,15836,26,technician,single,secondary,no,-213,no,yes,cellular,21,jul,418,5,-1,0,yes,no
8356,11747,44,management,married,secondary,no,-1746,yes,no,unknown,20,jun,218,1,-1,0,no,no
8357,39891,45,management,married,tertiary,no,273,yes,no,cellular,2,jun,163,1,95,2,no,no
8358,34216,36,services,single,secondary,no,365,no,no,cellular,4,may,643,1,-1,0,no,no
8359,30679,58,services,married,primary,no,443,no,no,telephone,6,feb,41,2,204,1,no,no
8360,1635,31,blue-collar,married,primary,no,3007,yes,no,unknown,9,may,283,1,-1,0,no,no
8361,6148,45,blue-collar,married,secondary,no,-302,yes,no,unknown,27,may,78,1,-1,0,no,no
8362,30701,41,blue-collar,married,primary,no,0,yes,no,cellular,6,feb,620,4,200,4,yes,no
8363,40781,44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,71,1,-1,0,no,no
8364,22347,42,management,married,secondary,no,580,no,no,cellular,22,aug,67,2,-1,0,no,no
8365,16608,40,blue-collar,married,primary,no,0,no,no,cellular,24,jul,313,1,-1,0,no,no
8366,3479,46,admin.,married,primary,no,31,yes,no,unknown,15,may,144,1,-1,0,no,no
8367,5325,35,technician,married,secondary,no,700,yes,no,unknown,23,may,240,2,-1,0,no,no
8368,15861,41,management,single,tertiary,no,1253,no,no,cellular,21,jul,1134,5,-1,0,no,yes
8369,42628,28,services,single,secondary,no,168,no,no,cellular,12,jan,387,1,194,1,no,yes
8370,15293,46,self-employed,married,secondary,no,567,no,no,cellular,18,jul,142,10,-1,0,no,no
8371,36017,46,admin.,divorced,primary,no,1807,yes,no,cellular,11,may,62,3,339,2,no,no
8372,16370,29,housemaid,married,primary,no,417,no,no,cellular,23,jul,108,2,-1,0,no,no
8373,541,46,blue-collar,married,secondary,no,71,yes,no,unknown,6,may,416,1,-1,0,no,no
8374,5472,35,admin.,single,secondary,no,-413,yes,no,unknown,23,may,178,1,-1,0,no,no
8375,32004,36,admin.,single,secondary,no,587,yes,no,cellular,13,apr,239,3,-1,0,no,no
8376,28460,30,admin.,single,secondary,no,1009,yes,no,cellular,29,jan,253,1,-1,0,no,no
8377,14875,30,management,married,tertiary,no,319,yes,yes,cellular,16,jul,91,2,-1,0,no,no
8378,39847,54,unemployed,divorced,secondary,no,1664,no,no,cellular,2,jun,257,3,-1,0,yes,no
8379,9967,35,blue-collar,married,secondary,no,4,no,no,unknown,9,jun,130,2,-1,0,no,no
8380,41271,64,retired,divorced,tertiary,no,17875,no,no,cellular,25,aug,173,1,-1,0,no,no
8381,20980,43,management,married,tertiary,no,354,no,no,cellular,14,aug,169,10,-1,0,no,no
8382,24212,43,technician,divorced,secondary,no,1648,no,no,cellular,17,nov,80,1,-1,0,no,no
8383,37440,29,blue-collar,single,secondary,no,1550,yes,yes,cellular,13,may,228,3,-1,0,no,no
8384,20045,52,services,married,primary,no,432,no,no,cellular,8,aug,424,4,-1,0,no,no
8385,15611,39,technician,married,secondary,no,1048,no,yes,cellular,21,jul,405,1,-1,0,no,no
8386,31055,48,management,single,tertiary,no,5689,no,no,cellular,12,feb,262,1,-1,0,yes,no
8387,6635,29,technician,married,tertiary,no,1489,yes,no,unknown,28,may,430,1,-1,0,no,no
8388,26418,31,self-employed,married,secondary,no,0,yes,no,cellular,20,nov,23,1,-1,0,no,no
8389,8394,26,services,single,secondary,no,92,yes,no,unknown,3,jun,50,4,-1,0,no,no
8390,35264,47,management,single,tertiary,no,714,yes,no,cellular,7,may,609,1,-1,0,no,no
8391,29158,46,blue-collar,divorced,primary,no,216,no,no,cellular,2,feb,173,1,-1,0,no,no
8392,29506,54,technician,divorced,secondary,no,2156,yes,no,cellular,3,feb,261,1,195,4,no,no
8393,3267,46,blue-collar,married,secondary,no,1004,yes,no,unknown,15,may,34,1,-1,0,no,no
8394,22886,31,management,married,tertiary,no,166,no,no,cellular,25,aug,392,6,-1,0,no,no
8395,5624,44,blue-collar,married,primary,no,-315,yes,no,unknown,23,may,90,3,-1,0,no,no
8396,34062,31,services,single,secondary,no,181,no,no,cellular,30,apr,325,1,-1,0,yes,no
8397,41150,49,technician,single,secondary,no,9131,yes,no,cellular,18,aug,532,1,461,5,yes,no
8398,41278,48,management,married,tertiary,no,1519,no,no,cellular,25,aug,360,5,-1,0,yes,no
8399,30648,33,management,single,tertiary,no,417,yes,no,cellular,6,feb,83,1,-1,0,no,no
8400,23873,48,technician,married,tertiary,no,16,no,no,cellular,29,aug,77,2,-1,0,no,no
8401,20098,34,technician,married,secondary,no,50,no,no,cellular,11,aug,106,3,-1,0,no,no
8402,40774,23,student,single,tertiary,no,1592,no,no,cellular,10,aug,298,1,-1,0,no,no
8403,20551,30,management,single,tertiary,no,894,no,no,cellular,12,aug,312,6,-1,0,no,no
8404,29451,46,blue-collar,married,secondary,no,1232,no,yes,cellular,3,feb,300,3,195,8,no,no
8405,11418,41,unemployed,married,primary,no,2636,no,no,unknown,19,jun,318,1,-1,0,no,no
8406,21615,57,management,married,tertiary,no,0,no,no,cellular,19,aug,188,4,-1,0,no,no
8407,10242,40,admin.,single,tertiary,no,1248,no,no,unknown,11,jun,1290,2,-1,0,yes,yes
8408,28429,53,retired,divorced,secondary,no,246,yes,no,cellular,29,jan,158,2,247,1,no,no
8409,19822,52,management,married,tertiary,no,1209,no,no,cellular,8,aug,97,4,-1,0,no,no
8410,42842,76,retired,married,secondary,no,852,no,no,telephone,3,feb,283,2,-1,0,yes,no
8411,7577,45,admin.,married,secondary,no,840,yes,no,unknown,30,may,54,3,-1,0,no,no
8412,5813,33,blue-collar,married,secondary,no,320,yes,yes,unknown,26,may,167,3,-1,0,no,no
8413,5875,33,admin.,married,tertiary,no,899,yes,no,unknown,26,may,159,3,-1,0,no,no
8414,36580,28,admin.,married,secondary,no,1119,yes,no,cellular,12,may,74,1,-1,0,no,no
8415,28659,39,admin.,single,secondary,no,163,yes,no,cellular,30,jan,107,2,-1,0,no,no
8416,38318,39,entrepreneur,married,unknown,no,98,yes,no,telephone,15,may,59,3,367,1,no,no
8417,25296,38,technician,married,secondary,no,728,yes,no,cellular,18,nov,286,1,181,2,no,no
8418,27608,52,entrepreneur,married,tertiary,no,2309,no,yes,cellular,21,nov,13,2,-1,0,no,no
8419,5613,31,blue-collar,married,unknown,no,-357,yes,no,unknown,23,may,245,4,-1,0,no,no
8420,22318,38,technician,married,tertiary,no,664,no,no,cellular,22,aug,242,2,-1,0,no,no
8421,9479,55,services,divorced,primary,no,653,no,no,unknown,6,jun,800,1,-1,0,no,no
8422,39475,28,technician,single,tertiary,no,386,no,no,cellular,25,may,867,1,-1,0,yes,yes
8423,528,46,management,married,tertiary,no,459,yes,no,unknown,6,may,221,1,-1,0,no,no
8424,16536,57,blue-collar,married,primary,no,94,yes,no,telephone,23,jul,103,5,-1,0,no,no
8425,13786,46,blue-collar,married,secondary,no,190,no,yes,cellular,10,jul,154,1,-1,0,no,no
8426,11317,51,admin.,single,secondary,no,1994,no,no,unknown,18,jun,771,2,-1,0,no,no
8427,37397,37,services,single,tertiary,no,72,yes,no,cellular,13,may,98,2,370,1,no,no
8428,22504,36,management,divorced,tertiary,no,0,no,no,cellular,22,aug,247,4,-1,0,no,no
8429,30828,28,technician,married,secondary,no,-579,yes,yes,cellular,9,feb,84,2,-1,0,no,no
8430,20828,48,blue-collar,married,primary,no,890,no,no,cellular,13,aug,157,6,-1,0,no,no
8431,21670,34,technician,single,tertiary,no,82,no,no,cellular,19,aug,292,4,-1,0,no,no
8432,25851,30,unemployed,married,secondary,no,1566,no,no,cellular,19,nov,73,1,-1,0,no,no
8433,4969,34,admin.,married,secondary,no,1191,yes,no,unknown,21,may,383,2,-1,0,no,no
8434,20689,31,management,single,tertiary,no,745,no,no,cellular,12,aug,121,4,-1,0,no,no
8435,4715,39,blue-collar,divorced,secondary,no,226,yes,no,unknown,20,may,221,2,-1,0,no,no
8436,11893,36,blue-collar,single,primary,no,1313,yes,no,unknown,20,jun,8,10,-1,0,no,no
8437,22280,53,housemaid,married,primary,no,70,no,no,cellular,21,aug,77,8,-1,0,no,no
8438,29287,35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,no,no
8439,19474,30,technician,married,tertiary,no,2283,no,no,cellular,7,aug,74,2,-1,0,no,no
8440,44829,34,management,married,tertiary,no,3301,yes,no,cellular,17,sep,164,5,92,6,no,no
8441,30542,26,management,single,tertiary,no,690,no,no,cellular,5,feb,76,3,-1,0,no,no
8442,1502,59,entrepreneur,married,tertiary,no,-820,no,no,unknown,8,may,43,2,-1,0,no,no
8443,5418,45,services,married,secondary,no,0,yes,yes,unknown,23,may,268,1,-1,0,no,no
8444,3835,24,technician,single,secondary,no,3926,yes,no,unknown,16,may,320,2,-1,0,no,no
8445,40419,32,admin.,single,secondary,no,1411,no,no,cellular,2,jul,124,1,-1,0,no,no
8446,41023,57,retired,single,tertiary,no,842,no,no,cellular,13,aug,284,3,-1,0,no,no
8447,20085,45,blue-collar,married,secondary,no,115,no,no,cellular,11,aug,209,4,-1,0,no,no
8448,44735,77,retired,married,primary,no,1385,no,no,telephone,8,sep,160,4,-1,0,no,no
8449,26720,40,blue-collar,married,secondary,no,3765,yes,no,cellular,20,nov,87,2,-1,0,no,no
8450,22380,50,admin.,married,secondary,no,-195,no,no,cellular,22,aug,119,4,-1,0,no,no
8451,24942,34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,162,1,173,3,no,no
8452,37310,34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,-1,0,yes,no
8453,6832,44,technician,married,secondary,no,1196,yes,yes,unknown,28,may,61,1,-1,0,no,no
8454,1881,45,services,married,primary,no,137,yes,no,unknown,9,may,274,2,-1,0,no,no
8455,42074,41,unemployed,married,tertiary,no,0,no,no,cellular,30,oct,373,3,-1,0,no,no
8456,27657,50,entrepreneur,married,tertiary,no,6825,no,no,cellular,21,nov,24,9,-1,0,no,no
8457,8839,40,services,divorced,secondary,no,0,yes,no,unknown,4,jun,97,1,-1,0,no,no
8458,41825,34,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,no,no
8459,24234,50,management,married,tertiary,no,4278,no,no,cellular,17,nov,53,1,-1,0,no,no
8460,39305,24,entrepreneur,single,secondary,no,69,yes,no,cellular,18,may,35,3,-1,0,no,no
8461,42972,33,management,married,tertiary,no,22867,yes,no,cellular,10,feb,165,1,92,5,no,no
8462,19151,37,technician,married,secondary,no,5953,no,no,cellular,5,aug,1113,1,-1,0,yes,yes
8463,36402,36,technician,married,tertiary,no,1473,yes,yes,cellular,11,may,206,2,-1,0,no,no
8464,11628,37,unknown,married,secondary,no,5700,no,no,unknown,19,jun,49,2,-1,0,no,no
8465,6583,36,admin.,single,secondary,no,0,yes,yes,unknown,28,may,117,6,-1,0,no,no
8466,22800,37,technician,married,tertiary,no,0,yes,no,cellular,25,aug,484,4,-1,0,no,no
8467,15315,41,management,married,tertiary,no,397,yes,no,cellular,18,jul,91,1,-1,0,no,no
8468,43723,75,retired,married,tertiary,no,6027,no,no,cellular,14,may,809,1,179,4,yes,yes
8469,23002,30,management,single,secondary,no,19,no,no,cellular,26,aug,191,2,-1,0,no,no
8470,37012,22,student,single,secondary,no,241,yes,no,cellular,13,may,200,1,-1,0,no,no
8471,41188,59,management,married,tertiary,no,1978,yes,no,cellular,20,aug,928,1,-1,0,yes,yes
8472,42591,32,technician,married,unknown,no,14533,no,no,cellular,31,dec,646,3,198,2,yes,yes
8473,38845,22,services,single,secondary,no,344,yes,no,cellular,18,may,347,1,-1,0,yes,no
8474,12606,25,management,single,tertiary,no,115,no,yes,unknown,4,jul,60,1,-1,0,no,no
8475,1546,52,blue-collar,married,secondary,no,557,no,no,unknown,8,may,111,3,-1,0,no,no
8476,11322,38,services,married,secondary,no,393,no,no,unknown,18,jun,90,3,-1,0,no,no
8477,21795,47,technician,married,secondary,no,677,no,no,cellular,20,aug,131,8,-1,0,no,no
8478,11938,51,services,married,secondary,no,325,yes,no,unknown,20,jun,123,4,-1,0,no,no
8479,3252,45,blue-collar,married,secondary,no,-149,yes,no,unknown,15,may,644,2,-1,0,no,no
8480,38278,30,blue-collar,single,primary,no,413,yes,no,cellular,15,may,148,1,345,4,no,no
8481,44005,47,management,single,tertiary,no,334,yes,no,cellular,28,jun,614,3,94,9,yes,yes
8482,41688,26,management,single,tertiary,no,170,no,no,cellular,2,oct,160,2,109,1,no,yes
8483,16911,27,technician,single,secondary,no,41,yes,yes,cellular,25,jul,803,1,-1,0,no,no
8484,21867,52,technician,divorced,secondary,no,511,no,yes,cellular,20,aug,98,4,-1,0,no,no
8485,1837,21,student,single,secondary,no,6,no,no,unknown,9,may,622,1,-1,0,no,no
8486,7012,27,management,single,tertiary,no,731,yes,no,unknown,28,may,335,2,-1,0,no,no
8487,34403,32,blue-collar,divorced,secondary,no,3027,no,no,cellular,5,may,171,2,-1,0,no,no
8488,32567,52,blue-collar,married,secondary,no,568,yes,no,telephone,17,apr,246,1,317,1,no,no
8489,2777,40,blue-collar,married,secondary,no,-31,yes,no,unknown,14,may,117,4,-1,0,no,no
8490,40889,32,management,married,tertiary,no,1331,no,no,cellular,12,aug,93,1,104,4,no,yes
8491,33386,37,technician,single,secondary,no,1127,yes,no,cellular,20,apr,249,2,-1,0,no,no
8492,35956,40,blue-collar,married,secondary,no,498,yes,no,cellular,8,may,55,2,298,4,no,no
8493,40859,26,management,single,tertiary,no,141,no,no,cellular,12,aug,74,2,-1,0,no,no
8494,30073,40,entrepreneur,single,secondary,no,943,yes,no,cellular,4,feb,179,3,-1,0,no,no
8495,26077,32,services,single,secondary,no,80,yes,no,telephone,19,nov,475,2,-1,0,no,no
8496,24036,53,entrepreneur,married,secondary,no,0,no,no,cellular,29,aug,88,3,-1,0,no,no
8497,31315,59,unemployed,married,secondary,no,0,no,no,cellular,11,mar,74,1,-1,0,no,no
8498,43941,39,technician,single,secondary,no,1435,no,no,cellular,17,jun,383,1,296,19,no,no
8499,42847,33,technician,married,secondary,no,303,yes,no,cellular,3,feb,355,1,301,5,yes,no
8500,25539,31,technician,single,secondary,no,1188,yes,no,cellular,19,nov,82,1,-1,0,no,no
8501,5670,30,technician,married,tertiary,no,541,yes,no,unknown,26,may,414,2,-1,0,no,no
8502,30814,28,blue-collar,married,secondary,no,1134,no,no,cellular,9,feb,130,3,-1,0,no,no
8503,30642,70,management,married,tertiary,no,5563,no,no,cellular,6,feb,146,1,-1,0,yes,no
8504,14328,45,blue-collar,single,secondary,no,91,no,yes,cellular,14,jul,55,2,-1,0,no,no
8505,1022,48,technician,married,secondary,no,-500,yes,no,unknown,7,may,78,5,-1,0,no,no
8506,19870,47,unknown,married,secondary,no,74,no,no,cellular,8,aug,88,2,-1,0,no,no
8507,19425,46,housemaid,married,primary,no,1085,no,no,cellular,6,aug,265,8,-1,0,no,no
8508,35308,53,blue-collar,married,secondary,no,913,yes,no,cellular,7,may,213,1,288,1,no,no
8509,12074,44,blue-collar,married,primary,no,-312,yes,no,unknown,20,jun,22,3,-1,0,no,no
8510,26997,30,services,single,secondary,no,62,yes,no,cellular,21,nov,76,1,-1,0,no,no
8511,18363,52,management,married,tertiary,no,4358,no,no,telephone,31,jul,30,7,-1,0,no,no
8512,5029,27,management,single,secondary,no,967,yes,no,unknown,21,may,162,1,-1,0,no,no
8513,10555,44,unemployed,single,primary,no,4232,no,no,unknown,16,jun,227,1,-1,0,no,no
8514,21300,35,management,single,tertiary,no,1635,no,no,cellular,18,aug,90,6,-1,0,no,no
8515,16284,40,blue-collar,married,secondary,no,2279,no,no,cellular,23,jul,104,1,-1,0,no,no
8516,17514,57,services,married,primary,no,1700,yes,no,cellular,29,jul,178,12,-1,0,no,no
8517,11791,41,blue-collar,married,secondary,no,167,no,no,unknown,20,jun,48,1,-1,0,no,no
8518,18332,53,entrepreneur,married,unknown,no,28,no,no,cellular,31,jul,117,2,-1,0,no,no
8519,7598,37,services,married,tertiary,no,0,yes,no,unknown,30,may,55,1,-1,0,no,no
8520,31203,33,technician,married,secondary,no,218,yes,yes,telephone,2,mar,169,4,-1,0,yes,no
8521,1012,34,technician,divorced,secondary,no,1107,yes,yes,unknown,7,may,345,1,-1,0,no,no
8522,44206,64,retired,married,secondary,no,588,no,no,cellular,16,jul,574,1,179,3,yes,yes
8523,5546,31,self-employed,married,primary,no,1074,yes,no,unknown,23,may,1438,2,-1,0,no,yes
8524,28527,28,management,single,tertiary,no,203,no,no,cellular,29,jan,145,2,-1,0,no,no
8525,25297,43,unemployed,married,secondary,no,1943,yes,no,cellular,18,nov,202,2,-1,0,no,no
8526,36548,48,services,single,secondary,no,561,yes,no,cellular,12,may,214,1,358,2,no,no
8527,4487,27,technician,single,tertiary,no,-291,yes,no,unknown,20,may,66,2,-1,0,no,no
8528,13061,27,services,married,primary,no,-90,no,yes,cellular,8,jul,175,1,-1,0,no,no
8529,20679,44,technician,married,secondary,no,267,no,yes,cellular,12,aug,508,3,-1,0,no,no
8530,20873,56,housemaid,married,primary,no,19,no,no,cellular,13,aug,111,2,-1,0,no,no
8531,1420,32,blue-collar,married,secondary,no,214,yes,no,unknown,8,may,190,1,-1,0,no,no
8532,10773,50,management,married,tertiary,no,0,no,no,unknown,17,jun,117,3,-1,0,no,no
8533,17845,43,unemployed,married,secondary,no,1630,no,no,cellular,29,jul,153,3,-1,0,no,no
8534,41952,76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,yes,yes
8535,20371,55,services,married,secondary,no,2120,no,no,cellular,11,aug,236,3,-1,0,no,no
8536,8681,53,services,divorced,secondary,no,43,yes,no,unknown,3,jun,70,6,-1,0,no,no
8537,375,48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,-1,0,no,no
8538,39310,35,technician,married,secondary,no,-706,yes,yes,cellular,18,may,44,2,-1,0,no,no
8539,22472,36,management,single,secondary,no,1898,yes,no,cellular,22,aug,243,4,-1,0,no,no
8540,30431,31,blue-collar,single,secondary,no,573,yes,no,telephone,5,feb,58,1,269,2,no,no
8541,37342,40,services,divorced,secondary,no,282,yes,no,cellular,13,may,240,1,300,1,no,no
8542,7334,41,blue-collar,married,secondary,no,239,no,no,unknown,29,may,385,2,-1,0,no,no
8543,31081,44,admin.,divorced,secondary,no,397,yes,yes,cellular,16,feb,127,1,257,1,yes,no
8544,44714,27,management,single,tertiary,no,592,no,no,cellular,7,sep,667,1,221,3,yes,yes
8545,23826,32,management,married,tertiary,no,0,no,no,cellular,29,aug,183,2,-1,0,no,no
8546,15138,29,blue-collar,single,secondary,no,-61,no,no,cellular,17,jul,270,1,-1,0,no,no
8547,18369,43,self-employed,married,secondary,no,5317,no,no,cellular,31,jul,244,2,-1,0,no,no
8548,38668,32,blue-collar,married,secondary,no,9714,yes,no,cellular,15,may,1237,2,361,2,no,yes
8549,5592,38,management,married,tertiary,no,5779,yes,no,unknown,23,may,75,3,-1,0,no,no
8550,41558,73,retired,married,tertiary,no,1843,no,no,cellular,11,sep,106,2,-1,0,no,no
8551,34037,25,admin.,single,secondary,no,483,no,yes,cellular,30,apr,68,1,86,1,yes,no
8552,19624,32,management,single,tertiary,no,577,no,no,cellular,7,aug,101,2,-1,0,no,no
8553,36742,38,blue-collar,married,secondary,no,-367,yes,yes,cellular,12,may,354,1,-1,0,no,no
8554,34269,50,management,married,tertiary,no,346,no,no,cellular,4,may,76,2,87,1,no,no
8555,8718,29,services,single,secondary,no,-527,yes,yes,unknown,4,jun,250,1,-1,0,no,no
8556,7570,38,management,divorced,tertiary,no,4425,yes,no,unknown,30,may,162,1,-1,0,no,no
8557,21831,47,technician,divorced,secondary,no,689,no,no,cellular,20,aug,64,2,-1,0,no,no
8558,23300,46,admin.,married,secondary,no,979,no,no,cellular,27,aug,34,15,-1,0,no,no
8559,3424,45,management,single,tertiary,no,0,yes,no,unknown,15,may,197,4,-1,0,no,no
8560,39054,35,blue-collar,single,primary,no,-4,yes,no,cellular,18,may,178,1,-1,0,no,no
8561,6264,36,admin.,married,secondary,no,68,yes,yes,unknown,27,may,157,1,-1,0,no,no
8562,7752,36,blue-collar,married,secondary,no,740,yes,no,unknown,30,may,171,2,-1,0,no,no
8563,402,48,technician,married,secondary,no,141,yes,yes,unknown,6,may,424,1,-1,0,no,no
8564,37972,26,blue-collar,single,primary,no,93,yes,no,cellular,14,may,43,3,-1,0,no,no
8565,28588,45,blue-collar,single,primary,no,999,no,no,cellular,29,jan,182,2,-1,0,no,no
8566,2086,37,blue-collar,married,secondary,no,194,yes,no,unknown,12,may,566,7,-1,0,no,no
8567,43355,77,management,married,tertiary,no,5619,no,no,cellular,25,mar,189,1,-1,0,yes,no
8568,18482,42,management,married,tertiary,no,2110,no,yes,cellular,31,jul,106,2,-1,0,no,no
8569,38906,40,entrepreneur,married,secondary,no,285,no,no,cellular,18,may,261,1,178,1,no,no
8570,43352,46,management,single,secondary,no,5993,no,no,cellular,25,mar,151,1,184,2,no,no
8571,12092,39,technician,married,secondary,no,376,no,no,unknown,20,jun,160,3,-1,0,no,no
8572,26102,37,housemaid,divorced,secondary,no,226,no,yes,cellular,19,nov,380,2,167,3,no,no
8573,518,44,blue-collar,married,primary,no,148,yes,no,unknown,6,may,211,1,-1,0,no,no
8574,2958,55,self-employed,single,secondary,no,2607,yes,no,unknown,14,may,38,1,-1,0,no,no
8575,15242,56,management,married,tertiary,no,171,no,yes,telephone,17,jul,610,2,-1,0,no,no
8576,14033,40,self-employed,married,primary,no,42,no,no,cellular,11,jul,264,3,-1,0,no,no
8577,17730,47,unemployed,married,secondary,no,312,no,no,cellular,29,jul,884,1,-1,0,no,no
8578,24201,35,management,married,tertiary,no,94,yes,no,unknown,17,nov,108,1,-1,0,no,no
8579,18467,52,technician,married,unknown,no,668,yes,no,cellular,31,jul,212,4,-1,0,no,no
8580,5603,34,blue-collar,married,unknown,no,391,yes,yes,unknown,23,may,34,2,-1,0,no,no
8581,13175,33,entrepreneur,divorced,tertiary,no,37,no,yes,cellular,8,jul,1082,1,-1,0,yes,yes
8582,13069,30,blue-collar,divorced,secondary,no,0,no,yes,cellular,8,jul,320,1,-1,0,no,no
8583,17864,33,services,married,secondary,no,-333,yes,no,cellular,30,jul,329,5,-1,0,no,no
8584,15115,30,services,divorced,secondary,no,21,no,no,cellular,17,jul,49,1,-1,0,no,no
8585,1149,48,admin.,divorced,secondary,no,268,yes,no,unknown,7,may,71,4,-1,0,no,no
8586,38405,55,services,married,primary,no,-747,yes,no,cellular,15,may,265,7,-1,0,no,no
8587,6839,23,student,single,unknown,no,854,yes,no,unknown,28,may,664,2,-1,0,no,no
8588,44595,34,technician,single,tertiary,no,2481,no,no,cellular,23,aug,220,16,192,14,no,no
8589,24564,40,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,113,1,-1,0,no,no
8590,369,38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,218,1,-1,0,no,no
8591,10520,51,management,married,unknown,no,721,no,no,unknown,16,jun,276,3,-1,0,no,no
8592,20079,58,blue-collar,married,secondary,no,1894,no,no,cellular,11,aug,153,6,-1,0,no,no
8593,16481,52,blue-collar,married,primary,yes,0,no,no,cellular,23,jul,322,3,-1,0,no,no
8594,37052,27,management,single,tertiary,no,321,yes,no,cellular,13,may,173,2,307,1,no,no
8595,44356,27,technician,single,secondary,no,842,no,no,cellular,30,jul,273,1,91,1,yes,yes
8596,18514,57,retired,married,primary,no,3549,no,no,cellular,31,jul,51,36,-1,0,no,no
8597,18706,35,services,married,secondary,no,181,yes,no,cellular,31,jul,5,3,-1,0,no,no
8598,35068,28,blue-collar,married,tertiary,no,417,yes,yes,cellular,6,may,523,2,363,2,no,no
8599,8694,41,technician,married,secondary,no,3,yes,yes,unknown,3,jun,197,3,-1,0,no,no
8600,34877,32,services,married,secondary,no,509,yes,no,cellular,6,may,473,1,358,2,no,no
8601,14802,36,management,married,tertiary,no,64,no,no,cellular,16,jul,130,1,-1,0,no,no
8602,30397,56,blue-collar,married,secondary,no,121,no,no,cellular,5,feb,151,1,-1,0,no,no
8603,7,28,management,single,tertiary,no,447,yes,yes,unknown,5,may,217,1,-1,0,no,no
8604,29143,59,blue-collar,married,primary,no,0,no,no,cellular,2,feb,173,1,-1,0,no,no
8605,43073,36,unemployed,married,secondary,no,1466,yes,no,unknown,19,feb,124,1,-1,0,no,no
8606,2865,54,management,married,tertiary,no,11,no,no,unknown,14,may,452,2,-1,0,yes,no
8607,842,31,blue-collar,single,secondary,no,1415,yes,no,unknown,7,may,485,1,-1,0,no,no
8608,14811,60,admin.,married,primary,no,686,yes,yes,cellular,16,jul,122,1,-1,0,no,no
8609,6548,33,blue-collar,married,primary,no,2615,yes,no,unknown,27,may,143,8,-1,0,no,no
8610,11276,45,technician,married,secondary,no,2571,no,no,unknown,18,jun,146,2,-1,0,no,no
8611,13821,46,management,married,tertiary,no,445,yes,no,cellular,10,jul,292,1,-1,0,no,no
8612,27988,60,management,married,primary,no,130,no,no,cellular,28,jan,374,2,-1,0,no,no
8613,36560,38,housemaid,single,primary,no,199,yes,no,cellular,12,may,1203,1,306,1,yes,yes
8614,768,46,technician,married,secondary,yes,289,no,no,unknown,7,may,51,3,-1,0,no,no
8615,34918,52,services,divorced,primary,no,432,yes,yes,cellular,6,may,44,4,-1,0,no,no
8616,20064,41,housemaid,married,primary,no,365,no,no,cellular,8,aug,203,5,-1,0,no,no
8617,38621,30,management,single,tertiary,no,355,yes,no,cellular,15,may,153,2,-1,0,no,no
8618,30664,36,unemployed,divorced,primary,no,510,no,no,cellular,6,feb,258,2,-1,0,no,no
8619,18398,37,blue-collar,married,unknown,no,557,no,no,cellular,31,jul,47,2,-1,0,no,no
8620,7776,40,admin.,single,secondary,no,2002,yes,no,unknown,30,may,113,1,-1,0,no,no
8621,28944,47,technician,married,secondary,no,349,yes,yes,cellular,2,feb,112,1,273,1,no,no
8622,37723,28,admin.,single,secondary,no,3,no,no,cellular,14,may,138,2,-1,0,no,no
8623,20800,42,management,married,tertiary,no,0,no,no,cellular,13,aug,325,2,-1,0,no,no
8624,28193,35,management,single,unknown,no,343,no,no,cellular,29,jan,45,2,-1,0,no,no
8625,21324,49,admin.,married,unknown,no,1101,no,no,cellular,18,aug,29,3,-1,0,no,no
8626,43943,30,services,divorced,secondary,no,436,yes,no,cellular,17,jun,1720,1,-1,0,no,yes
8627,27854,44,blue-collar,married,primary,no,8,no,no,cellular,28,jan,531,1,-1,0,no,no
8628,29470,27,technician,single,secondary,no,1235,no,no,cellular,3,feb,191,1,-1,0,no,no
8629,38749,51,technician,married,secondary,no,614,yes,no,cellular,18,may,9,4,-1,0,no,no
8630,16382,26,management,single,tertiary,no,33,no,no,cellular,23,jul,297,1,-1,0,no,no
8631,16660,35,blue-collar,married,secondary,no,218,yes,no,cellular,24,jul,128,2,-1,0,no,no
